진료년도,주상병코드,성별,입원외래구분,환자수(명),청구건수(건),요양급여비용(원)
2016,P95,남,외래,1 ,1 ,131570 
2016,P95,여,외래,185 ,316 ,8846580 
2016,P95,여,입원,78 ,78 ,62626190 
2016,P96,남,외래,797 ,1247 ,21534270 
2016,P96,여,외래,723 ,1132 ,19913560 
2016,P96,남,입원,30 ,35 ,159106570 
2016,P96,여,입원,29 ,29 ,90380650 
2016,Q00,남,외래,4 ,92 ,3873400 
2016,Q00,여,외래,21 ,31 ,1545130 
2016,Q00,남,입원,2 ,2 ,31709370 
2016,Q00,여,입원,8 ,30 ,65780290 
2016,Q01,남,외래,63 ,168 ,9961770 
2016,Q01,여,외래,50 ,123 ,6525680 
2016,Q01,남,입원,20 ,22 ,82155070 
2016,Q01,여,입원,13 ,14 ,68466070 
2016,Q02,남,외래,211 ,694 ,28029320 
2016,Q02,여,외래,259 ,1255 ,60170990 
2016,Q02,남,입원,19 ,20 ,52009010 
2016,Q02,여,입원,16 ,16 ,10090920 
2016,Q03,남,외래,243 ,2538 ,112610980 
2016,Q03,여,외래,188 ,3076 ,130089750 
2016,Q03,남,입원,40 ,404 ,486623430 
2016,Q03,여,입원,34 ,538 ,190364170 
2016,Q04,남,외래,1281 ,8836 ,454169750 
2016,Q04,여,외래,1030 ,8086 ,423115990 
2016,Q04,남,입원,144 ,275 ,526931000 
2016,Q04,여,입원,125 ,720 ,634465530 
2016,Q05,남,외래,1098 ,6734 ,338091730 
2016,Q05,여,외래,1109 ,6039 ,310488550 
2016,Q05,남,입원,118 ,193 ,443367430 
2016,Q05,여,입원,152 ,304 ,690092620 
2016,Q06,남,외래,480 ,1302 ,63455730 
2016,Q06,여,외래,473 ,1297 ,59258960 
2016,Q06,남,입원,49 ,81 ,213702290 
2016,Q06,여,입원,72 ,78 ,252202850 
2016,Q07,남,외래,397 ,2672 ,140261560 
2016,Q07,여,외래,523 ,3040 ,175563180 
2016,Q07,남,입원,68 ,516 ,419993500 
2016,Q07,여,입원,89 ,165 ,402714590 
2016,Q10,남,외래,9709 ,20611 ,859739460 
2016,Q10,여,외래,8684 ,18413 ,809484950 
2016,Q10,남,입원,1638 ,1689 ,1747335160 
2016,Q10,여,입원,1594 ,1643 ,1691934170 
2016,Q11,남,외래,747 ,1463 ,45381640 
2016,Q11,여,외래,533 ,1086 ,32984060 
2016,Q11,남,입원,20 ,21 ,37549900 
2016,Q11,여,입원,13 ,14 ,17737040 
2016,Q12,남,외래,807 ,1635 ,78322220 
2016,Q12,여,외래,807 ,1602 ,68464890 
2016,Q12,남,입원,75 ,89 ,118061280 
2016,Q12,여,입원,64 ,75 ,99188400 
2016,Q13,남,외래,335 ,729 ,31744650 
2016,Q13,여,외래,367 ,775 ,32137820 
2016,Q13,남,입원,15 ,17 ,18405150 
2016,Q13,여,입원,11 ,13 ,18739810 
2016,Q14,남,외래,586 ,986 ,59533030 
2016,Q14,여,외래,543 ,907 ,52436660 
2016,Q14,남,입원,17 ,23 ,22310290 
2016,Q14,여,입원,11 ,11 ,16909720 
2016,Q15,남,외래,598 ,1685 ,81346890 
2016,Q15,여,외래,475 ,1363 ,62889520 
2016,Q15,남,입원,33 ,41 ,54801210 
2016,Q15,여,입원,32 ,37 ,44677620 
2016,Q16,남,외래,992 ,2965 ,152378890 
2016,Q16,여,외래,552 ,1632 ,78261820 
2016,Q16,남,입원,185 ,198 ,375713630 
2016,Q16,여,입원,96 ,106 ,219160840 
2016,Q17,남,외래,2054 ,5948 ,247857440 
2016,Q17,여,외래,1440 ,3787 ,141970530 
2016,Q17,남,입원,318 ,370 ,1054383680 
2016,Q17,여,입원,176 ,197 ,559081710 
2016,Q18,남,외래,5343 ,19986 ,718117570 
2016,Q18,여,외래,6132 ,23375 ,788560490 
2016,Q18,남,입원,1293 ,1435 ,1202440080 
2016,Q18,여,입원,1505 ,1629 ,1348819430 
2016,Q20,남,외래,1873 ,7780 ,779320690 
2016,Q20,여,외래,1126 ,4584 ,475589930 
2016,Q20,남,입원,404 ,771 ,8292507810 
2016,Q20,여,입원,262 ,493 ,6058573170 
2016,Q21,남,외래,17507 ,37427 ,2226148230 
2016,Q21,여,외래,19515 ,42711 ,2101202010 
2016,Q21,남,입원,1784 ,2692 ,22908144230 
2016,Q21,여,입원,2022 ,2890 ,24534777010 
2016,Q22,남,외래,1471 ,4439 ,383519210 
2016,Q22,여,외래,1471 ,3979 ,305138720 
2016,Q22,남,입원,216 ,549 ,4121053640 
2016,Q22,여,입원,194 ,315 ,2880111300 
2016,Q23,남,외래,2506 ,8777 ,595010100 
2016,Q23,여,외래,1586 ,5719 ,427113100 
2016,Q23,남,입원,251 ,645 ,4277335310 
2016,Q23,여,입원,120 ,315 ,2519957410 
2016,Q24,남,외래,1876 ,4851 ,199258750 
2016,Q24,여,외래,1740 ,4670 ,193621100 
2016,Q24,남,입원,223 ,252 ,808351870 
2016,Q24,여,입원,222 ,250 ,1010535250 
2016,Q25,남,외래,2982 ,6736 ,439828130 
2016,Q25,여,외래,3544 ,8060 ,474461450 
2016,Q25,남,입원,512 ,782 ,6536379400 
2016,Q25,여,입원,649 ,858 ,6353960150 
2016,Q26,남,외래,418 ,1466 ,120928290 
2016,Q26,여,외래,376 ,1031 ,86566610 
2016,Q26,남,입원,81 ,170 ,3082303850 
2016,Q26,여,입원,55 ,100 ,968047720 
2016,Q27,남,외래,1871 ,4646 ,265394060 
2016,Q27,여,외래,2243 ,5661 ,304549410 
2016,Q27,남,입원,363 ,478 ,1171930500 
2016,Q27,여,입원,436 ,516 ,1227256030 
2016,Q28,남,외래,3195 ,10030 ,769524760 
2016,Q28,여,외래,2702 ,8156 ,601367940 
2016,Q28,남,입원,906 ,1335 ,6009658100 
2016,Q28,여,입원,796 ,1107 ,4316401440 
2016,Q30,남,외래,109 ,241 ,10369890 
2016,Q30,여,외래,112 ,184 ,7067940 
2016,Q30,남,입원,26 ,30 ,35643760 
2016,Q30,여,입원,10 ,11 ,11133210 
2016,Q31,남,외래,605 ,1209 ,40328660 
2016,Q31,여,외래,383 ,824 ,30187000 
2016,Q31,남,입원,73 ,94 ,248142540 
2016,Q31,여,입원,46 ,67 ,245823080 
2016,Q32,남,외래,100 ,258 ,11874030 
2016,Q32,여,외래,84 ,170 ,8691830 
2016,Q32,남,입원,16 ,21 ,171569470 
2016,Q32,여,입원,16 ,39 ,72459690 
2016,Q33,남,외래,918 ,1997 ,119893670 
2016,Q33,여,외래,936 ,1963 ,115249640 
2016,Q33,남,입원,152 ,175 ,1019881610 
2016,Q33,여,입원,162 ,177 ,853699320 
2016,Q34,남,외래,90 ,138 ,9745430 
2016,Q34,여,외래,78 ,132 ,8956320 
2016,Q34,남,입원,9 ,16 ,74422090 
2016,Q34,여,입원,9 ,10 ,112736020 
2016,Q35,남,외래,1180 ,3388 ,102243580 
2016,Q35,여,외래,1407 ,4032 ,125969130 
2016,Q35,남,입원,227 ,253 ,445113080 
2016,Q35,여,입원,315 ,331 ,671458290 
2016,Q36,남,외래,1335 ,3153 ,126167140 
2016,Q36,여,외래,908 ,2066 ,77984390 
2016,Q36,남,입원,257 ,282 ,432848300 
2016,Q36,여,입원,156 ,170 ,290809850 
2016,Q37,남,외래,537 ,1698 ,61359910 
2016,Q37,여,외래,318 ,988 ,32460610 
2016,Q37,남,입원,151 ,177 ,428633530 
2016,Q37,여,입원,83 ,94 ,163048610 
2016,Q38,남,외래,19778 ,35093 ,1399030150 
2016,Q38,여,외래,13604 ,23107 ,875695470 
2016,Q38,남,입원,1425 ,1468 ,601883570 
2016,Q38,여,입원,665 ,682 ,316466740 
2016,Q39,남,외래,296 ,838 ,38152780 
2016,Q39,여,외래,269 ,742 ,36922700 
2016,Q39,남,입원,72 ,115 ,768930370 
2016,Q39,여,입원,65 ,121 ,846846120 
2016,Q40,남,외래,505 ,821 ,24754830 
2016,Q40,여,외래,272 ,462 ,15100210 
2016,Q40,남,입원,238 ,292 ,704283530 
2016,Q40,여,입원,76 ,85 ,241951950 
2016,Q41,남,외래,162 ,526 ,20595770 
2016,Q41,여,외래,123 ,330 ,9507060 
2016,Q41,남,입원,54 ,70 ,959043860 
2016,Q41,여,입원,43 ,63 ,751545850 
2016,Q42,남,외래,672 ,2502 ,109236650 
2016,Q42,여,외래,458 ,1863 ,76042430 
2016,Q42,남,입원,157 ,244 ,1201072680 
2016,Q42,여,입원,136 ,180 ,894731100 
2016,Q43,남,외래,1156 ,3388 ,170639960 
2016,Q43,여,외래,641 ,1880 ,108376700 
2016,Q43,남,입원,371 ,531 ,2415530710 
2016,Q43,여,입원,213 ,292 ,1292358340 
2016,Q44,남,외래,2676 ,4992 ,483220890 
2016,Q44,여,외래,5364 ,10593 ,941523360 
2016,Q44,남,입원,184 ,290 ,1238963440 
2016,Q44,여,입원,464 ,724 ,3193973140 
2016,Q45,남,외래,200 ,580 ,29070810 
2016,Q45,여,외래,268 ,555 ,32349400 
2016,Q45,남,입원,35 ,43 ,98035410 
2016,Q45,여,입원,57 ,66 ,192004710 
2016,Q50,여,외래,449 ,745 ,25920040 
2016,Q50,여,입원,120 ,121 ,306584950 
2016,Q51,여,외래,1170 ,2245 ,124579790 
2016,Q51,여,입원,218 ,225 ,170587020 
2016,Q52,여,외래,1971 ,3511 ,94452450 
2016,Q52,여,입원,119 ,138 ,177883170 
2016,Q53,남,외래,8180 ,16012 ,519928760 
2016,Q53,남,입원,1832 ,1876 ,2734027870 
2016,Q54,남,외래,1988 ,5192 ,201896290 
2016,Q54,남,입원,639 ,748 ,2065864370 
2016,Q55,남,외래,7066 ,11955 ,412599530 
2016,Q55,남,입원,978 ,1022 ,1437939840 
2016,Q56,남,외래,86 ,248 ,11130320 
2016,Q56,여,외래,126 ,366 ,18603130 
2016,Q56,남,입원,16 ,17 ,57823500 
2016,Q56,여,입원,21 ,24 ,57204090 
2016,Q60,남,외래,488 ,1191 ,64591150 
2016,Q60,여,외래,607 ,1443 ,89174380 
2016,Q60,남,입원,19 ,20 ,37649500 
2016,Q60,여,입원,19 ,23 ,121712170 
2016,Q61,남,외래,6760 ,20175 ,1343082220 
2016,Q61,여,외래,6423 ,20067 ,1341161580 
2016,Q61,남,입원,252 ,297 ,791037850 
2016,Q61,여,입원,340 ,407 ,1007747820 
2016,Q62,남,외래,4162 ,10205 ,452994820 
2016,Q62,여,외래,2015 ,4795 ,260792000 
2016,Q62,남,입원,397 ,470 ,1021793860 
2016,Q62,여,입원,243 ,298 ,698739140 
2016,Q63,남,외래,450 ,890 ,52815620 
2016,Q63,여,외래,537 ,1142 ,66582250 
2016,Q63,남,입원,22 ,23 ,37826590 
2016,Q63,여,입원,35 ,45 ,100386550 
2016,Q64,남,외래,558 ,1513 ,79802600 
2016,Q64,여,외래,353 ,881 ,50240320 
2016,Q64,남,입원,137 ,156 ,401744780 
2016,Q64,여,입원,57 ,67 ,159887720 
2016,Q65,남,외래,2808 ,4564 ,143998720 
2016,Q65,여,외래,5649 ,10199 ,339666430 
2016,Q65,남,입원,79 ,138 ,325916770 
2016,Q65,여,입원,254 ,457 ,975605170 
2016,Q66,남,외래,7319 ,15137 ,596510370 
2016,Q66,여,외래,5419 ,11619 ,438625980 
2016,Q66,남,입원,346 ,430 ,741200800 
2016,Q66,여,입원,288 ,381 ,598003030 
2016,Q67,남,외래,8060 ,16855 ,635747020 
2016,Q67,여,외래,3967 ,8044 ,279144470 
2016,Q67,남,입원,765 ,841 ,3050739390 
2016,Q67,여,입원,239 ,263 ,902124500 
2016,Q68,남,외래,3345 ,16999 ,336732880 
2016,Q68,여,외래,2752 ,12859 ,272508190 
2016,Q68,남,입원,172 ,190 ,254569920 
2016,Q68,여,입원,147 ,182 ,220943600 
2016,Q69,남,외래,1430 ,3387 ,133562210 
2016,Q69,여,외래,1205 ,2780 ,107584300 
2016,Q69,남,입원,468 ,491 ,628965500 
2016,Q69,여,입원,337 ,357 ,468124570 
2016,Q70,남,외래,1016 ,2620 ,103229710 
2016,Q70,여,외래,761 ,1795 ,77230880 
2016,Q70,남,입원,325 ,377 ,707195460 
2016,Q70,여,입원,239 ,271 ,550759550 
2016,Q71,남,외래,134 ,288 ,10352600 
2016,Q71,여,외래,120 ,216 ,8379020 
2016,Q71,남,입원,14 ,20 ,42474250 
2016,Q71,여,입원,13 ,15 ,25544520 
2016,Q72,남,외래,348 ,719 ,32395450 
2016,Q72,여,외래,397 ,1019 ,44875440 
2016,Q72,남,입원,33 ,43 ,85532730 
2016,Q72,여,입원,62 ,85 ,189339690 
2016,Q73,남,외래,34 ,47 ,1923790 
2016,Q73,여,외래,49 ,107 ,4885410 
2016,Q73,남,입원,3 ,3 ,6794140 
2016,Q73,여,입원,9 ,10 ,29289070 
2016,Q74,남,외래,3159 ,6641 ,267235370 
2016,Q74,여,외래,3073 ,6923 ,257305360 
2016,Q74,남,입원,272 ,330 ,629583790 
2016,Q74,여,입원,291 ,389 ,576141320 
2016,Q75,남,외래,1786 ,6122 ,290252620 
2016,Q75,여,외래,1164 ,3944 ,192429830 
2016,Q75,남,입원,231 ,316 ,1068410300 
2016,Q75,여,입원,158 ,313 ,940074730 
2016,Q76,남,외래,1410 ,2373 ,82541280 
2016,Q76,여,외래,1240 ,2367 ,79883200 
2016,Q76,남,입원,54 ,57 ,172583830 
2016,Q76,여,입원,71 ,83 ,230076900 
2016,Q77,남,외래,347 ,2260 ,105697700 
2016,Q77,여,외래,297 ,2271 ,90049880 
2016,Q77,남,입원,81 ,351 ,343845010 
2016,Q77,여,입원,41 ,134 ,389509160 
2016,Q78,남,외래,870 ,2932 ,155453820 
2016,Q78,여,외래,864 ,2926 ,163187950 
2016,Q78,남,입원,177 ,283 ,464270770 
2016,Q78,여,입원,144 ,189 ,303322140 
2016,Q79,남,외래,703 ,3264 ,144693650 
2016,Q79,여,외래,667 ,3145 ,148486470 
2016,Q79,남,입원,128 ,173 ,1471694140 
2016,Q79,여,입원,122 ,224 ,1806617680 
2016,Q80,남,외래,688 ,1418 ,30078700 
2016,Q80,여,외래,279 ,453 ,8645210 
2016,Q80,여,입원,4 ,4 ,1879570 
2016,Q81,남,외래,155 ,536 ,81982700 
2016,Q81,여,외래,162 ,530 ,99900770 
2016,Q81,남,입원,9 ,14 ,72463770 
2016,Q81,여,입원,7 ,11 ,30799780 
2016,Q82,남,외래,5745 ,12961 ,694147870 
2016,Q82,여,외래,7633 ,17810 ,1026886730 
2016,Q82,남,입원,154 ,194 ,164653910 
2016,Q82,여,입원,253 ,341 ,277302270 
2016,Q83,남,외래,140 ,264 ,9798140 
2016,Q83,여,외래,5891 ,11084 ,375935480 
2016,Q83,남,입원,9 ,10 ,7955500 
2016,Q83,여,입원,1135 ,1171 ,968982070 
2016,Q84,남,외래,320 ,618 ,14667540 
2016,Q84,여,외래,368 ,806 ,18905650 
2016,Q84,남,입원,11 ,11 ,11592690 
2016,Q84,여,입원,11 ,12 ,17063900 
2016,Q85,남,외래,3328 ,15254 ,1309255950 
2016,Q85,여,외래,3533 ,15256 ,1526582890 
2016,Q85,남,입원,453 ,1041 ,1647668400 
2016,Q85,여,입원,482 ,1074 ,1586192600 
2016,Q86,남,외래,10 ,61 ,1886700 
2016,Q86,여,외래,18 ,56 ,1051590 
2016,Q86,남,입원,1 ,2 ,789470 
2016,Q86,여,입원,7 ,8 ,23074480 
2016,Q87,남,외래,1839 ,19371 ,1922175150 
2016,Q87,여,외래,1550 ,14520 ,1289306810 
2016,Q87,남,입원,249 ,1961 ,2488865970 
2016,Q87,여,입원,202 ,1782 ,1739906460 
2016,Q89,남,외래,1546 ,4274 ,234531650 
2016,Q89,여,외래,1729 ,4150 ,235198370 
2016,Q89,남,입원,441 ,551 ,785023600 
2016,Q89,여,입원,344 ,369 ,610567380 
2016,Q90,남,외래,1132 ,21545 ,881331120 
2016,Q90,여,외래,926 ,14383 ,585649510 
2016,Q90,남,입원,125 ,1005 ,970618070 
2016,Q90,여,입원,87 ,430 ,453233740 
2016,Q91,남,외래,10 ,200 ,7468860 
2016,Q91,여,외래,29 ,836 ,45352050 
2016,Q91,남,입원,10 ,21 ,379961210 
2016,Q91,여,입원,14 ,45 ,226580890 
2016,Q92,남,외래,13 ,211 ,11286550 
2016,Q92,여,외래,13 ,35 ,2818460 
2016,Q92,남,입원,1 ,37 ,8527590 
2016,Q92,여,입원,1 ,1 ,17640 
2016,Q93,남,외래,429 ,4937 ,259511870 
2016,Q93,여,외래,451 ,6980 ,328548130 
2016,Q93,남,입원,40 ,603 ,238779180 
2016,Q93,여,입원,63 ,1128 ,468240380 
2016,Q95,남,외래,2 ,4 ,253170 
2016,Q95,여,외래,1 ,1 ,12550 
2016,Q95,남,입원,1 ,1 ,360460 
2016,Q96,남,외래,53 ,477 ,24757100 
2016,Q96,여,외래,2039 ,10518 ,2441113670 
2016,Q96,남,입원,4 ,23 ,11260930 
2016,Q96,여,입원,44 ,52 ,84270340 
2016,Q97,남,외래,3 ,9 ,669900 
2016,Q97,여,외래,33 ,207 ,7379700 
2016,Q97,여,입원,3 ,50 ,17428580 
2016,Q98,남,외래,606 ,3133 ,122966390 
2016,Q98,여,외래,6 ,18 ,758530 
2016,Q98,남,입원,12 ,125 ,44649990 
2016,Q99,남,외래,347 ,2496 ,112192900 
2016,Q99,여,외래,364 ,2270 ,138853480 
2016,Q99,남,입원,17 ,71 ,101958260 
2016,Q99,여,입원,21 ,241 ,141091330 
2016,R00,남,외래,63845 ,109831 ,4684459770 
2016,R00,여,외래,106889 ,186854 ,7716186620 
2016,R00,남,입원,3845 ,4145 ,2352353610 
2016,R00,여,입원,5298 ,5671 ,3329162080 
2016,R01,남,외래,9018 ,13425 ,432901470 
2016,R01,여,외래,9593 ,14581 ,487209430 
2016,R01,남,입원,32 ,32 ,13492650 
2016,R01,여,입원,46 ,48 ,28695410 
2016,R02,남,외래,892 ,3550 ,110800800 
2016,R02,여,외래,633 ,2854 ,93442270 
2016,R02,남,입원,276 ,350 ,1102623180 
2016,R02,여,입원,168 ,221 ,646015580 
2016,R03,남,외래,39774 ,53095 ,1255017270 
2016,R03,여,외래,27168 ,38966 ,955851370 
2016,R03,남,입원,162 ,166 ,55034300 
2016,R03,여,입원,151 ,155 ,63070300 
2016,R04,남,외래,156577 ,286595 ,10742440580 
2016,R04,여,외래,105372 ,186740 ,7271167210 
2016,R04,남,입원,7387 ,8601 ,9962618390 
2016,R04,여,입원,5371 ,6142 ,6244317150 
2016,R05,남,외래,182660 ,302466 ,12053155540 
2016,R05,여,외래,238178 ,405306 ,15515683510 
2016,R05,남,입원,1192 ,1248 ,487812610 
2016,R05,여,입원,1402 ,1457 ,715102240 
2016,R06,남,외래,85696 ,138911 ,8985761170 
2016,R06,여,외래,96925 ,155087 ,10443779610 
2016,R06,남,입원,9447 ,10393 ,6560552560 
2016,R06,여,입원,12985 ,14401 ,8791130220 
2016,R07,남,외래,397939 ,623490 ,31428217110 
2016,R07,여,외래,414729 ,649297 ,30900287520 
2016,R07,남,입원,26138 ,27951 ,16427441360 
2016,R07,여,입원,21672 ,22858 ,14719998990 
2016,R09,남,외래,27157 ,51252 ,2335117720 
2016,R09,여,외래,28087 ,50667 ,2269288850 
2016,R09,남,입원,956 ,1021 ,1284180350 
2016,R09,여,입원,873 ,952 ,1253941550 
2016,R10,남,외래,585647 ,841822 ,41048427440 
2016,R10,여,외래,965376 ,1423613 ,60201345670 
2016,R10,남,입원,29772 ,31359 ,11867262520 
2016,R10,여,입원,46146 ,48473 ,17991241020 
2016,R11,남,외래,269624 ,357074 ,7578075570 
2016,R11,여,외래,389727 ,515262 ,11417505630 
2016,R11,남,입원,4567 ,4809 ,1657507410 
2016,R11,여,입원,7558 ,8008 ,3345912190 
2016,R12,남,외래,42482 ,66657 ,1482677420 
2016,R12,여,외래,62297 ,97644 ,2079027320 
2016,R12,남,입원,68 ,70 ,19293970 
2016,R12,여,입원,107 ,120 ,37085850 
2016,R13,남,외래,6004 ,23856 ,1148301770 
2016,R13,여,외래,5766 ,17958 ,873720810 
2016,R13,남,입원,642 ,1162 ,2345209720 
2016,R13,여,입원,658 ,1495 ,2885722550 
2016,R14,남,외래,9469 ,13906 ,528897000 
2016,R14,여,외래,11290 ,16949 ,584113820 
2016,R14,남,입원,138 ,143 ,125357440 
2016,R14,여,입원,135 ,144 ,122096070 
2016,R15,남,외래,3368 ,8399 ,335889830 
2016,R15,여,외래,6144 ,16419 ,666403930 
2016,R15,남,입원,71 ,85 ,122702870 
2016,R15,여,입원,121 ,137 ,192216030 
2016,R16,남,외래,1170 ,1933 ,145286150 
2016,R16,여,외래,1112 ,1615 ,115378810 
2016,R16,남,입원,44 ,46 ,77463570 
2016,R16,여,입원,27 ,36 ,113136800 
2016,R17,남,외래,6083 ,10243 ,590607540 
2016,R17,여,외래,4782 ,7478 ,395852430 
2016,R17,남,입원,418 ,460 ,634216080 
2016,R17,여,입원,329 ,367 ,527056880 
2016,R18,남,외래,1444 ,3022 ,292002410 
2016,R18,여,외래,1840 ,3504 ,320234530 
2016,R18,남,입원,300 ,407 ,370191050 
2016,R18,여,입원,288 ,357 ,416641350 
2016,R19,남,외래,51704 ,72377 ,3514565370 
2016,R19,여,외래,57300 ,83884 ,4211323510 
2016,R19,남,입원,541 ,569 ,558713210 
2016,R19,여,입원,723 ,781 ,860089620 
2016,R20,남,외래,14290 ,23331 ,1285263040 
2016,R20,여,외래,19422 ,31502 ,1706207160 
2016,R20,남,입원,801 ,825 ,396412970 
2016,R20,여,입원,1102 ,1134 ,527909320 
2016,R21,남,외래,37234 ,47557 ,1113426340 
2016,R21,여,외래,40310 ,53000 ,1327120590 
2016,R21,남,입원,440 ,460 ,223769820 
2016,R21,여,입원,415 ,429 ,196268670 
2016,R22,남,외래,46652 ,106434 ,5267041990 
2016,R22,여,외래,52731 ,109498 ,5224700220 
2016,R22,남,입원,2718 ,2847 ,2274345320 
2016,R22,여,입원,2644 ,2798 ,2169530540 
2016,R23,남,외래,8187 ,11179 ,302444470 
2016,R23,여,외래,12699 ,18833 ,525135220 
2016,R23,남,입원,254 ,272 ,322174020 
2016,R23,여,입원,252 ,265 ,305619720 
2016,R25,남,외래,26584 ,55403 ,2288091090 
2016,R25,여,외래,39259 ,80302 ,3037309930 
2016,R25,남,입원,1004 ,1100 ,761670450 
2016,R25,여,입원,1222 ,1452 ,1066369320 
2016,R26,남,외래,12423 ,32908 ,1342142290 
2016,R26,여,외래,10579 ,27531 ,1089836940 
2016,R26,남,입원,803 ,1384 ,2227453440 
2016,R26,여,입원,945 ,2006 ,3417303670 
2016,R27,남,외래,1126 ,3608 ,224627060 
2016,R27,여,외래,780 ,1944 ,138686710 
2016,R27,남,입원,199 ,229 ,393241630 
2016,R27,여,입원,112 ,204 ,228570600 
2016,R29,남,외래,9363 ,18704 ,800636140 
2016,R29,여,외래,10669 ,20909 ,794081310 
2016,R29,남,입원,303 ,330 ,242858090 
2016,R29,여,입원,282 ,299 ,238236460 
2016,R30,남,외래,21184 ,32808 ,1125031450 
2016,R30,여,외래,25107 ,37700 ,1205267810 
2016,R30,남,입원,376 ,392 ,111069810 
2016,R30,여,입원,299 ,312 ,126487150 
2016,R31,남,외래,92255 ,201684 ,15238027270 
2016,R31,여,외래,115368 ,243530 ,14841654020 
2016,R31,남,입원,2949 ,3138 ,2550768800 
2016,R31,여,입원,2145 ,2314 ,2106179790 
2016,R32,남,외래,5388 ,14133 ,342478230 
2016,R32,여,외래,22701 ,50833 ,1144742490 
2016,R32,남,입원,69 ,80 ,205933100 
2016,R32,여,입원,272 ,380 ,515497520 
2016,R33,남,외래,8828 ,19658 ,944797030 
2016,R33,여,외래,3244 ,6249 ,274260860 
2016,R33,남,입원,598 ,644 ,367732580 
2016,R33,여,입원,150 ,159 ,113752170 
2016,R34,남,외래,539 ,650 ,39716300 
2016,R34,여,외래,507 ,774 ,40895920 
2016,R34,남,입원,69 ,74 ,35269720 
2016,R34,여,입원,54 ,57 ,61605960 
2016,R35,남,외래,27528 ,63246 ,1434709180 
2016,R35,여,외래,28730 ,54180 ,1332443500 
2016,R35,남,입원,64 ,76 ,28886740 
2016,R35,여,입원,76 ,85 ,50186560 
2016,R36,남,외래,1620 ,4911 ,150944680 
2016,R36,여,외래,112 ,190 ,8227570 
2016,R36,남,입원,3 ,3 ,440280 
2016,R36,여,입원,2 ,2 ,290250 
2016,R39,남,외래,17162 ,24689 ,701941750 
2016,R39,여,외래,11458 ,16829 ,497543140 
2016,R39,남,입원,280 ,305 ,110062170 
2016,R39,여,입원,196 ,212 ,75506500 
2016,R40,남,외래,1698 ,2026 ,373383070 
2016,R40,여,외래,1369 ,1663 ,281726760 
2016,R40,남,입원,1757 ,3843 ,6286662770 
2016,R40,여,입원,2217 ,5220 ,9066091970 
2016,R41,남,외래,10774 ,25645 ,1197884850 
2016,R41,여,외래,19154 ,43310 ,1862831420 
2016,R41,남,입원,519 ,790 ,1039116630 
2016,R41,여,입원,715 ,1128 ,1462027190 
2016,R42,남,외래,269166 ,492664 ,19546390560 
2016,R42,여,외래,516259 ,906706 ,33604382140 
2016,R42,남,입원,30682 ,32830 ,13308519340 
2016,R42,여,입원,54987 ,59059 ,24012316120 
2016,R43,남,외래,13837 ,28145 ,832562440 
2016,R43,여,외래,20135 ,42015 ,1173972300 
2016,R43,남,입원,23 ,25 ,23660630 
2016,R43,여,입원,34 ,36 ,21916700 
2016,R44,남,외래,2000 ,3834 ,210108930 
2016,R44,여,외래,2614 ,4985 ,271126060 
2016,R44,남,입원,95 ,98 ,56993260 
2016,R44,여,입원,106 ,135 ,110939800 
2016,R45,남,외래,6028 ,9184 ,292794380 
2016,R45,여,외래,9103 ,14664 ,372993230 
2016,R45,남,입원,443 ,532 ,253138050 
2016,R45,여,입원,571 ,683 ,346345820 
